gesture_1,gesture_2,gesture_3,next_action
hand_right,thumb_right,four,rotate_right*4
hand_right,thumb_right,point,rotate_left
hand_right,thumb_right,one_left,rotate_left
hand_right,thumb_right,hand_left,rotate_left
hand_right,thumb_right,one_right,rotate_right
hand_right,thumb_right,hand_right,rotate_right
hand_right,thumb_right,thumb_index,forward
hand_right,thumb_right,thumb_left,rotate_left
hand_right,thumb_right,thumb_right,rotate_right
hand_right,thumb_right,thumb_down,backward
hand_right,thumb_right,middle_finger,backward
hand_right,thumb_right,dislike,backward
hand_right,thumb_right,like,forward
hand_right,thumb_right,rock,rotate_right
hand_right,thumb_down,palm,STOP
hand_right,thumb_down,fist,STOP
hand_right,thumb_down,stop,STOP
hand_right,thumb_down,little_finger,backward*1
hand_right,thumb_down,peace,backward*2
hand_right,thumb_down,three,backward*3
hand_right,thumb_down,three2,backward*3
hand_right,thumb_down,three3,backward*3
hand_right,thumb_down,four,backward*4
hand_right,thumb_down,point,rotate_left
hand_right,thumb_down,one_left,rotate_left
hand_right,thumb_down,hand_left,rotate_left
hand_right,thumb_down,one_right,rotate_right
hand_right,thumb_down,hand_right,rotate_right
hand_right,thumb_down,thumb_index,forward
hand_right,thumb_down,thumb_left,rotate_left
hand_right,thumb_down,thumb_right,rotate_right
hand_right,thumb_down,thumb_down,backward
hand_right,thumb_down,middle_finger,backward
hand_right,thumb_down,dislike,backward
hand_right,thumb_down,like,forward
hand_right,thumb_down,rock,rotate_right
hand_right,middle_finger,palm,STOP
hand_right,middle_finger,fist,STOP
hand_right,middle_finger,stop,STOP
hand_right,middle_finger,little_finger,backward*1
hand_right,middle_finger,peace,backward*2
hand_right,middle_finger,three,backward*3
hand_right,middle_finger,three2,backward*3
hand_right,middle_finger,three3,backward*3
hand_right,middle_finger,four,backward*4
hand_right,middle_finger,point,rotate_left
hand_right,middle_finger,one_left,rotate_left
hand_right,middle_finger,hand_left,rotate_left
hand_right,middle_finger,one_right,rotate_right
hand_right,middle_finger,hand_right,rotate_right
hand_right,middle_finger,thumb_index,forward
hand_right,middle_finger,thumb_left,rotate_left
hand_right,middle_finger,thumb_right,rotate_right
hand_right,middle_finger,thumb_down,backward
hand_right,middle_finger,middle_finger,backward
hand_right,middle_finger,dislike,backward
hand_right,middle_finger,like,forward
hand_right,middle_finger,rock,rotate_right
hand_right,dislike,palm,STOP
hand_right,dislike,fist,STOP
hand_right,dislike,stop,STOP
hand_right,dislike,little_finger,backward*1
hand_right,dislike,peace,backward*2
hand_right,dislike,three,backward*3
hand_right,dislike,three2,backward*3
hand_right,dislike,three3,backward*3
hand_right,dislike,four,backward*4
hand_right,dislike,point,rotate_left
hand_right,dislike,one_left,rotate_left
hand_right,dislike,hand_left,rotate_left
hand_right,dislike,one_right,rotate_right
hand_right,dislike,hand_right,rotate_right
hand_right,dislike,thumb_index,forward
hand_right,dislike,thumb_left,rotate_left
hand_right,dislike,thumb_right,rotate_right
hand_right,dislike,thumb_down,backward
hand_right,dislike,middle_finger,backward
hand_right,dislike,dislike,backward
hand_right,dislike,like,forward
hand_right,dislike,rock,rotate_right
hand_right,like,palm,STOP
hand_right,like,fist,STOP
hand_right,like,stop,STOP
hand_right,like,little_finger,forward*1
hand_right,like,peace,forward*2
hand_right,like,three,forward*3
hand_right,like,three2,forward*3
hand_right,like,three3,forward*3
hand_right,like,four,forward*4
hand_right,like,point,rotate_left
hand_right,like,one_left,rotate_left
hand_right,like,hand_left,rotate_left
hand_right,like,one_right,rotate_right
hand_right,like,hand_right,rotate_right
hand_right,like,thumb_index,forward
hand_right,like,thumb_left,rotate_left
hand_right,like,thumb_right,rotate_right
hand_right,like,thumb_down,backward
hand_right,like,middle_finger,backward
hand_right,like,dislike,backward
hand_right,like,like,forward
hand_right,like,rock,rotate_right
hand_right,rock,palm,STOP
hand_right,rock,fist,STOP
hand_right,rock,stop,STOP
hand_right,rock,little_finger,rotate_right*1
hand_right,rock,peace,rotate_right*2
hand_right,rock,three,rotate_right*3
hand_right,rock,three2,rotate_right*3
hand_right,rock,three3,rotate_right*3
hand_right,rock,four,rotate_right*4
hand_right,rock,point,rotate_left
hand_right,rock,one_left,rotate_left
hand_right,rock,hand_left,rotate_left
hand_right,rock,one_right,rotate_right
hand_right,rock,hand_right,rotate_right
hand_right,rock,thumb_index,forward
hand_right,rock,thumb_left,rotate_left
hand_right,rock,thumb_right,rotate_right
hand_right,rock,thumb_down,backward
hand_right,rock,middle_finger,backward
hand_right,rock,dislike,backward
hand_right,rock,like,forward
hand_right,rock,rock,rotate_right
thumb_index,palm,palm,STOP
thumb_index,palm,fist,STOP
thumb_index,palm,stop,STOP
thumb_index,palm,little_finger,STOP
thumb_index,palm,peace,STOP
thumb_index,palm,three,STOP
thumb_index,palm,three2,STOP
thumb_index,palm,three3,STOP
thumb_index,palm,four,STOP
thumb_index,palm,point,STOP
thumb_index,palm,one_left,STOP
thumb_index,palm,hand_left,STOP
thumb_index,palm,one_right,STOP
thumb_index,palm,hand_right,STOP
thumb_index,palm,thumb_index,STOP
thumb_index,palm,thumb_left,STOP
thumb_index,palm,thumb_right,STOP
thumb_index,palm,thumb_down,STOP
thumb_index,palm,middle_finger,STOP
thumb_index,palm,dislike,STOP
thumb_index,palm,like,STOP
thumb_index,palm,rock,STOP
thumb_index,fist,palm,STOP
thumb_index,fist,fist,STOP
thumb_index,fist,stop,STOP
thumb_index,fist,little_finger,STOP
thumb_index,fist,peace,STOP
thumb_index,fist,three,STOP
thumb_index,fist,three2,STOP
thumb_index,fist,three3,STOP
thumb_index,fist,four,STOP
thumb_index,fist,point,STOP
thumb_index,fist,one_left,STOP
thumb_index,fist,hand_left,STOP
thumb_index,fist,one_right,STOP
thumb_index,fist,hand_right,STOP
thumb_index,fist,thumb_index,STOP
thumb_index,fist,thumb_left,STOP
thumb_index,fist,thumb_right,STOP
thumb_index,fist,thumb_down,STOP
thumb_index,fist,middle_finger,STOP
thumb_index,fist,dislike,STOP
thumb_index,fist,like,STOP
thumb_index,fist,rock,STOP
thumb_index,stop,palm,STOP
thumb_index,stop,fist,STOP
thumb_index,stop,stop,STOP
thumb_index,stop,little_finger,STOP
thumb_index,stop,peace,STOP
thumb_index,stop,three,STOP
thumb_index,stop,three2,STOP
thumb_index,stop,three3,STOP
thumb_index,stop,four,STOP
thumb_index,stop,point,STOP
thumb_index,stop,one_left,STOP
thumb_index,stop,hand_left,STOP
thumb_index,stop,one_right,STOP
thumb_index,stop,hand_right,STOP
thumb_index,stop,thumb_index,STOP
thumb_index,stop,thumb_left,STOP
thumb_index,stop,thumb_right,STOP
thumb_index,stop,thumb_down,STOP
thumb_index,stop,middle_finger,STOP
thumb_index,stop,dislike,STOP
thumb_index,stop,like,STOP
thumb_index,stop,rock,STOP
thumb_index,little_finger,palm,STOP
thumb_index,little_finger,fist,STOP
thumb_index,little_finger,stop,STOP
thumb_index,little_finger,little_finger,forward*1
thumb_index,little_finger,peace,forward*2
thumb_index,little_finger,three,forward*3
thumb_index,little_finger,three2,forward*3
thumb_index,little_finger,three3,forward*3
thumb_index,little_finger,four,forward*4
thumb_index,little_finger,point,rotate_left
thumb_index,little_finger,one_left,rotate_left
thumb_index,little_finger,hand_left,rotate_left
thumb_index,little_finger,one_right,rotate_right
thumb_index,little_finger,hand_right,rotate_right
thumb_index,little_finger,thumb_index,forward
thumb_index,little_finger,thumb_left,rotate_left
thumb_index,little_finger,thumb_right,rotate_right
thumb_index,little_finger,thumb_down,backward
thumb_index,little_finger,middle_finger,backward
thumb_index,little_finger,dislike,backward
thumb_index,little_finger,like,forward
thumb_index,little_finger,rock,rotate_right
thumb_index,peace,palm,STOP
thumb_index,peace,fist,STOP
thumb_index,peace,stop,STOP
thumb_index,peace,little_finger,forward*1
thumb_index,peace,peace,forward*2
thumb_index,peace,three,forward*3
thumb_index,peace,three2,forward*3
thumb_index,peace,three3,forward*3
thumb_index,peace,four,forward*4
thumb_index,peace,point,rotate_left
thumb_index,peace,one_left,rotate_left
thumb_index,peace,hand_left,rotate_left
thumb_index,peace,one_right,rotate_right
thumb_index,peace,hand_right,rotate_right
thumb_index,peace,thumb_index,forward
thumb_index,peace,thumb_left,rotate_left
thumb_index,peace,thumb_right,rotate_right
thumb_index,peace,thumb_down,backward
thumb_index,peace,middle_finger,backward
thumb_index,peace,dislike,backward
thumb_index,peace,like,forward
thumb_index,peace,rock,rotate_right
thumb_index,three,palm,STOP
thumb_index,three,fist,STOP
thumb_index,three,stop,STOP
thumb_index,three,little_finger,forward*1
thumb_index,three,peace,forward*2
thumb_index,three,three,forward*3
thumb_index,three,three2,forward*3
thumb_index,three,three3,forward*3
thumb_index,three,four,forward*4
thumb_index,three,point,rotate_left
thumb_index,three,one_left,rotate_left
thumb_index,three,hand_left,rotate_left
thumb_index,three,one_right,rotate_right
thumb_index,three,hand_right,rotate_right
thumb_index,three,thumb_index,forward
thumb_index,three,thumb_left,rotate_left
thumb_index,three,thumb_right,rotate_right
thumb_index,three,thumb_down,backward
thumb_index,three,middle_finger,backward
thumb_index,three,dislike,backward
thumb_index,three,like,forward
thumb_index,three,rock,rotate_right
thumb_index,three2,palm,STOP
thumb_index,three2,fist,STOP
thumb_index,three2,stop,STOP
thumb_index,three2,little_finger,forward*1
thumb_index,three2,peace,forward*2
thumb_index,three2,three,forward*3
thumb_index,three2,three2,forward*3
thumb_index,three2,three3,forward*3
thumb_index,three2,four,forward*4
thumb_index,three2,point,rotate_left
thumb_index,three2,one_left,rotate_left
thumb_index,three2,hand_left,rotate_left
thumb_index,three2,one_right,rotate_right
thumb_index,three2,hand_right,rotate_right
thumb_index,three2,thumb_index,forward
thumb_index,three2,thumb_left,rotate_left
thumb_index,three2,thumb_right,rotate_right
thumb_index,three2,thumb_down,backward
thumb_index,three2,middle_finger,backward
thumb_index,three2,dislike,backward
thumb_index,three2,like,forward
thumb_index,three2,rock,rotate_right
thumb_index,three3,palm,STOP
thumb_index,three3,fist,STOP
thumb_index,three3,stop,STOP
thumb_index,three3,little_finger,forward*1
thumb_index,three3,peace,forward*2
thumb_index,three3,three,forward*3
thumb_index,three3,three2,forward*3
thumb_index,three3,three3,forward*3
thumb_index,three3,four,forward*4
thumb_index,three3,point,rotate_left
thumb_index,three3,one_left,rotate_left
thumb_index,three3,hand_left,rotate_left
thumb_index,three3,one_right,rotate_right
thumb_index,three3,hand_right,rotate_right
thumb_index,three3,thumb_index,forward
thumb_index,three3,thumb_left,rotate_left
thumb_index,three3,thumb_right,rotate_right
thumb_index,three3,thumb_down,backward
thumb_index,three3,middle_finger,backward
thumb_index,three3,dislike,backward
thumb_index,three3,like,forward
thumb_index,three3,rock,rotate_right
thumb_index,four,palm,STOP
thumb_index,four,fist,STOP
thumb_index,four,stop,STOP
thumb_index,four,little_finger,forward*1
thumb_index,four,peace,forward*2
thumb_index,four,three,forward*3
thumb_index,four,three2,forward*3
thumb_index,four,three3,forward*3
thumb_index,four,four,forward*4
thumb_index,four,point,rotate_left
thumb_index,four,one_left,rotate_left
thumb_index,four,hand_left,rotate_left
thumb_index,four,one_right,rotate_right
thumb_index,four,hand_right,rotate_right
thumb_index,four,thumb_index,forward
thumb_index,four,thumb_left,rotate_left
thumb_index,four,thumb_right,rotate_right
thumb_index,four,thumb_down,backward
thumb_index,four,middle_finger,backward
thumb_index,four,dislike,backward
thumb_index,four,like,forward
thumb_index,four,rock,rotate_right
thumb_index,point,palm,STOP
thumb_index,point,fist,STOP
thumb_index,point,stop,STOP
thumb_index,point,little_finger,rotate_left*1
thumb_index,point,peace,rotate_left*2
thumb_index,point,three,rotate_left*3
thumb_index,point,three2,rotate_left*3
thumb_index,point,three3,rotate_left*3
thumb_index,point,four,rotate_left*4
thumb_index,point,point,rotate_left
thumb_index,point,one_left,rotate_left
thumb_index,point,hand_left,rotate_left
thumb_index,point,one_right,rotate_right
thumb_index,point,hand_right,rotate_right
thumb_index,point,thumb_index,forward
thumb_index,point,thumb_left,rotate_left
thumb_index,point,thumb_right,rotate_right
thumb_index,point,thumb_down,backward
thumb_index,point,middle_finger,backward
thumb_index,point,dislike,backward
thumb_index,point,like,forward
thumb_index,point,rock,rotate_right
thumb_index,one_left,palm,STOP
thumb_index,one_left,fist,STOP
thumb_index,one_left,stop,STOP
thumb_index,one_left,little_finger,rotate_left*1
thumb_index,one_left,peace,rotate_left*2
thumb_index,one_left,three,rotate_left*3
thumb_index,one_left,three2,rotate_left*3
thumb_index,one_left,three3,rotate_left*3
thumb_index,one_left,four,rotate_left*4
thumb_index,one_left,point,rotate_left
thumb_index,one_left,one_left,rotate_left
thumb_index,one_left,hand_left,rotate_left
thumb_index,one_left,one_right,rotate_right
thumb_index,one_left,hand_right,rotate_right
thumb_index,one_left,thumb_index,forward
thumb_index,one_left,thumb_left,rotate_left
thumb_index,one_left,thumb_right,rotate_right
thumb_index,one_left,thumb_down,backward
thumb_index,one_left,middle_finger,backward
thumb_index,one_left,dislike,backward
thumb_index,one_left,like,forward
thumb_index,one_left,rock,rotate_right
thumb_index,hand_left,palm,STOP
thumb_index,hand_left,fist,STOP
thumb_index,hand_left,stop,STOP
thumb_index,hand_left,little_finger,rotate_left*1
thumb_index,hand_left,peace,rotate_left*2
thumb_index,hand_left,three,rotate_left*3
thumb_index,hand_left,three2,rotate_left*3
thumb_index,hand_left,three3,rotate_left*3
thumb_index,hand_left,four,rotate_left*4
thumb_index,hand_left,point,rotate_left
thumb_index,hand_left,one_left,rotate_left
thumb_index,hand_left,hand_left,rotate_left
thumb_index,hand_left,one_right,rotate_right
thumb_index,hand_left,hand_right,rotate_right
thumb_index,hand_left,thumb_index,forward
thumb_index,hand_left,thumb_left,rotate_left
thumb_index,hand_left,thumb_right,rotate_right
thumb_index,hand_left,thumb_down,backward
thumb_index,hand_left,middle_finger,backward
thumb_index,hand_left,dislike,backward
thumb_index,hand_left,like,forward
thumb_index,hand_left,rock,rotate_right
thumb_index,one_right,palm,STOP
thumb_index,one_right,fist,STOP
thumb_index,one_right,stop,STOP
thumb_index,one_right,little_finger,rotate_right*1
thumb_index,one_right,peace,rotate_right*2
thumb_index,one_right,three,rotate_right*3
thumb_index,one_right,three2,rotate_right*3
thumb_index,one_right,three3,rotate_right*3
thumb_index,one_right,four,rotate_right*4
thumb_index,one_right,point,rotate_left
thumb_index,one_right,one_left,rotate_left
thumb_index,one_right,hand_left,rotate_left
thumb_index,one_right,one_right,rotate_right
thumb_index,one_right,hand_right,rotate_right
thumb_index,one_right,thumb_index,forward
